address,BikeParking,BusinessAcceptsCreditCards,Caters,CoatCheck,GoodForKids,HappyHour,HasTV,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,WheelchairAccessible,business_id,categories,city,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state,ambience_romantic,ambience_intimate,ambience_classy,ambience_hipster,ambience_touristy,ambience_trendy,ambience_upscale,ambience_casual,good_for_dessert,good_for_latenight,good_for_lunch,good_for_dinner,good_for_breakfast,good_for_brunch,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,TotalOpenTimeInWeek,NumberOfWeekdaysWithEarlyOpening,NumberOfWeekdaysWithLateClosing,OpenOnWeekends,bestnight_monday,bestnight_tuesday,bestnight_wednesday,bestnight_thursday,bestnight_friday,bestnight_saturday,bestnight_sunday,music_dj,music_background_music,music_no_music,music_karaoke,music_live,music_video,music_jukebox,full_bar,beer_and_wine,none,smoking_outdoor,smoking_no,smoking_yes,wifi_free,wifi_no,wifi_paid,noise_average,noise_loud,noise_quiet,noise_very_loud,price_range_1,price_range_2,price_range_3,price_range_4,attire_casual,attire_dressy
3411 S Las Vegas Blvd,False,True,,,True,,False,False,False,True,False,True,True,,_j750dvyAFCkd0OzPOV09Q,"Restaurants, American (Traditional), Diners",Las Vegas,,,,,,,,36.1207056,-115.1717867,Denny's,The Strip,89109,38,3.0,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,,,,,,,,,,,,,,,,,,,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
3545 S Las Vegas Blvd,False,True,True,,True,,True,True,False,True,True,True,True,False,zaxK3ea92mvEBRy-jttngg,"Restaurants, American (Traditional), Chicken Wings, Bars, Nightlife, Salad, Barbeque, Venues & Event Spaces, Arts & Entertainment, Music Venues, Event Planning & Services",Las Vegas,8:0-0:0,10:0-23:0,8:0-0:0,8:0-0:0,8:0-0:0,10:0-23:0,10:0-23:0,36.1176620311,-115.170430133,Virgil's Real Barbecue - Las Vegas,The Strip,89109,329,3.5,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,4 days 07:00:00.000000000,2.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
4949 N Rancho Dr,False,True,False,,True,,False,False,False,True,False,True,True,,Doqz6-NiXEPhr28koWESKw,"Sandwiches, Restaurants, Cafes, Burgers, American (Traditional), Breakfast & Brunch",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.2500479399,-115.245565235,Grand Café,Northwest,89130,90,2.0,NV,False,False,False,False,False,False,False,True,True,False,True,True,True,True,True,False,False,False,False,0 days 00:00:00.000000000,5.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
12 E Ogden Ave,False,True,False,,True,,False,False,False,True,True,True,True,True,ljUba4BS4SgzlVYznuMrQQ,"American (Traditional), Restaurants",Las Vegas,17:30-23:0,17:30-23:0,17:30-23:0,17:30-23:0,17:30-23:0,,17:30-23:0,36.1727435,-115.1455849,Pasta Pirate,Downtown,89101,29,3.5,NV,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,,,,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
9941 W Charleston Blvd,,True,,,False,,True,False,False,True,False,True,True,True,GMefGnN17POrLde1PPBzNg,"American (Traditional), Restaurants",Las Vegas,,,,,,,,36.1573134,-115.31363,Outside Inn,South Summerlin,89117,39,3.0,NV,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
3950 Koval Ln,False,True,,,True,True,True,True,False,True,False,True,True,,1BtNZszIr8LvtPOhN0X4Mw,"American (Traditional), Nightlife, Restaurants, Bars",Las Vegas,7:0-23:0,7:0-22:0,7:0-23:0,7:0-22:0,7:0-22:0,7:0-22:0,7:0-22:0,36.1179234185,-115.160769756,Gold Mine Bar & Grill,Eastside,89109,28,2.5,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,4 days 11:00:00.000000000,5.0,5.0,2.0,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
4525 N Rancho Dr,True,True,False,,True,,False,True,False,True,False,False,True,,pCVQq3jzfrT2CNHAIMMy0g,"Burgers, Fast Food, American (Traditional), Restaurants",Las Vegas,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,10:0-0:0,36.2418051,-115.2353127,Fatburger,Northwest,89130,59,2.5,NV,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,4 days 02:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
10840 West Charleston,True,True,True,,True,,True,False,True,True,True,True,True,True,OVTY-NpcTA7iXbMQmusv3A,"Food, Breweries, Pizza, Restaurants, Beer, Wine & Spirits, American (New)",Las Vegas,11:0-0:0,11:0-23:0,10:0-0:0,10:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,36.159552,-115.331914,BJ's Restaurant & Brewhouse,Summerlin,89135,572,4.0,NV,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,3 days 16:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
"9435 W Tropicana Ave, Ste 108",False,True,,,False,True,True,False,,True,False,,True,,YZoCp2VEeQBHVivrC5G0CA,"American (Traditional), Sports Bars, Pizza, Nightlife, Pubs, Breakfast & Brunch, American (New), Restaurants, Bars",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.0991195,-115.2999582,PT's,Spring Valley,89147,17,3.5,NV,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,0 days 00:00:00.000000000,5.0,5.0,2.0,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
"1801 E Tropicana Ave, Ste 2",True,True,True,False,True,False,True,False,False,True,True,True,True,True,zL3x_UWvNYLTtxJzO8sKmg,"Asian Fusion, Bars, Nightlife, American (New), Tapas/Small Plates, Restaurants, Cocktail Bars",Las Vegas,17:0-3:0,17:0-3:0,17:0-3:0,17:0-3:0,17:0-3:0,17:0-3:0,17:0-3:0,36.1001961,-115.1269689,Remiix,Eastside,89119,51,4.0,NV,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,2 days 22:00:00.000000000,0.0,5.0,2.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
700 E Naples Dr,,True,False,,True,,True,False,False,True,False,True,False,True,dVp1llwjZUmhCF4pNsJnQg,"Restaurants, Breakfast & Brunch, Vegan, American (Traditional)",Las Vegas,9:0-5:0,7:0-15:0,9:0-5:0,9:0-23:0,9:0-5:0,,9:0-23:0,36.1059933,-115.1491273,The Modern Vegan,University,89119,206,4.0,NV,False,False,False,True,False,True,False,True,True,False,True,False,True,True,False,True,False,True,False,,,,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
9635 Bermuda Rd,False,True,True,,True,,True,False,True,True,False,True,True,,k5pA0N9K2zy5OQZSqeC0jQ,"American (Traditional), Burgers, Restaurants, Fast Food, Sandwiches, Vegan",Las Vegas,11:0-22:0,11:0-21:0,11:0-22:0,11:0-20:0,11:0-21:0,11:0-21:0,11:0-21:0,36.014137,-115.15498,Burgerim,Southeast,89123,141,3.5,NV,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,True,False,2 days 23:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
7770 S Jones Blvd,True,True,,False,,True,True,False,,True,False,,,True,8wt-saX_qXaqVCXQHc5qXw,"Sports Bars, Gastropubs, American (New), Nightlife, Restaurants, Bars, Pubs",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.048195,-115.224919,Sporting Life Bar,Southwest,89139,191,4.0,NV,False,False,False,False,False,False,False,True,,,,,,,False,False,False,True,False,0 days 00:00:00.000000000,5.0,5.0,2.0,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False
3003 N Rainbow Blvd,False,True,,False,False,True,True,False,False,True,False,True,True,True,rTN9PfZFa3vmfyPZd-u9sw,"Sports Bars, American (Traditional), Restaurants, Nightlife, Bars",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.2138967,-115.2425081,O'Aces Bar & Grill,,89108,17,3.5,NV,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0 days 00:00:00.000000000,5.0,5.0,2.0,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False
7550 Oso Blanca Rd,True,True,True,False,False,True,True,False,False,True,False,True,True,,zbVJRIXEU0LVGWpU1Wb--A,"Beer Bar, Breakfast & Brunch, Nightlife, Bars, Restaurants, Pizza, Sports Bars, Cocktail Bars, Pubs, American (Traditional)",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.29691,-115.289392,PT's Gold,Centennial,89149,62,3.0,NV,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,True,False,0 days 00:00:00.000000000,5.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
11011 W Charleston Blvd,True,True,False,False,True,True,True,True,False,True,True,True,True,True,FMnH5WIRLyexBYMBUUnDxQ,"Food, Beer, Wine & Spirits, Lounges, American (New), Tapas/Small Plates, Wine Bars, Breakfast & Brunch, Restaurants, Bars, Nightlife, Tapas Bars",Las Vegas,17:0-23:0,17:0-22:0,10:30-14:0,10:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,36.156348,-115.334471,Hearthstone Kitchen & Cellar,South Summerlin,89135,810,4.0,NV,False,False,False,False,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,1 days 17:30:00.000000000,0.0,5.0,2.0,False,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
4675 W Charleston Blvd,,True,,,True,,False,False,False,True,False,,True,,IIN-zsEasYKm5gd_OClSYg,"American (Traditional), Restaurants",Las Vegas,,,,,,,,36.1586703,-115.2048129,A&W All-American Food,Westside,89102,8,3.5,NV,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
9510 S Eastern Ave,,True,False,,True,,True,True,False,True,True,True,True,True,qKb1_tg9UD5ueHxTEvmxOQ,"Restaurants, American (New)",Las Vegas,11:0-23:0,,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.0162554,-115.1187329,Urban Grill,Southeast,89123,55,2.5,NV,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,,,,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
"3355 Las Vegas Blvd S, Fl 3",False,True,False,,False,,False,False,False,False,True,True,True,True,f0160VdQERs6Y6Aq-Chvfw,"Breakfast & Brunch, American (New), American (Traditional), Restaurants",Las Vegas,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,7:0-16:0,36.1237193244,-115.167797904,Canyon Ranch Grill,The Strip,89109,112,4.0,NV,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,2 days 15:00:00.000000000,5.0,0.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
"201 N 3rd St, Ste 120",True,True,False,,False,,True,True,False,True,True,True,True,True,tQifTiY-vutj8orxcMJKfQ,"Steakhouses, American (New), Seafood, Restaurants",Las Vegas,11:0-0:0,11:0-23:0,16:0-0:0,16:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,36.1718195,-115.1423178,Triple George Grill,Downtown,89101,991,4.0,NV,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,True,3 days 04:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
2011 N Rainbow Blvd,True,True,True,False,True,True,True,False,False,True,False,True,True,True,H5Y6o9H4rtxbHJFgLqI6Fw,"Bars, Nightlife, Restaurants, American (Traditional), Tex-Mex",Las Vegas,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.1987256,-115.2426469,Chili's,,89108,169,3.0,NV,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,3 days 07:00:00.000000000,0.0,5.0,2.0,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False
"8090 Blue Diamond Rd, Ste 170",True,True,False,,True,,True,False,False,True,False,True,True,,6fz0hnNIVpLF5v2NqJfA9w,"American (Traditional), Restaurants, Breakfast & Brunch, Cafes, Filipino",Las Vegas,7:0-14:0,7:0-14:0,7:0-15:0,7:0-15:0,7:0-14:0,7:0-14:0,7:0-14:0,36.0209186,-115.2673009,Babystacks Cafe,Southwest,89113,310,4.0,NV,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,2 days 03:00:00.000000000,5.0,0.0,2.0,,,,,,,,,,,,,,,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
3957 S Maryland Pkwy,True,True,True,,True,,True,False,True,True,False,False,True,True,cePE3rCuUOVSCCAHSjWxoQ,"American (New), Restaurants, Sandwiches",Las Vegas,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,11:0-20:0,36.117091,-115.138401,Karved,Eastside,89119,186,5.0,NV,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,True,False,True,False,2 days 15:00:00.000000000,0.0,0.0,2.0,,,,,,,,,,,,,,,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
2610 W Sahara Ave,True,True,True,,True,,True,True,False,True,True,True,True,True,vzrcPqSdRY41GoO5DR5pYA,"American (Traditional), Steakhouses, Seafood, Restaurants",Las Vegas,11:0-22:0,11:30-21:30,11:30-22:0,11:30-21:30,11:30-21:30,11:30-21:30,11:30-21:30,36.144997,-115.175625,Landry's Seafood House,,89102,257,3.0,NV,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,2 days 23:30:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
9050 W Post Rd,,True,False,,False,,True,True,,True,,True,True,,Q7ckyYqs9wh1gsRhcjEd0Q,"Restaurants, American (Traditional)",Las Vegas,,,,,,,,36.075572,-115.290218,O'Aces Bar and Grill,Spring Valley,89148,14,3.5,NV,,,,,,,,,False,False,False,False,False,False,False,False,False,True,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
"2120 Festival Plaza Dr, Unit 140",True,True,True,,True,,False,True,False,True,False,True,True,,Ia1JlEo7UUyZtmqRe1K1Pw,"Restaurants, Latin American, Coffee & Tea, Food, Breakfast & Brunch",Las Vegas,8:0-21:0,8:0-21:0,8:0-21:0,9:0-17:0,8:0-21:0,8:0-21:0,8:0-21:0,36.1493562,-115.3332506,Makers & Finders Coffee,South Summerlin,89135,151,3.5,NV,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,True,False,False,False,3 days 14:00:00.000000000,5.0,5.0,2.0,,,,,,,,,,,,,,,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
7081 W Craig Rd,True,True,False,False,False,True,True,False,False,True,False,True,True,,EqUlVPI8t9A96BIvWdW1pw,"Restaurants, Bars, American (New), Nightlife",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.237869,-115.248219,Joey's Tavern,Northwest,89129,59,3.5,NV,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,0 days 00:00:00.000000000,5.0,5.0,2.0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
3950 Las Vegas Blvd,False,True,False,,True,,True,False,False,True,True,True,True,,Ls89UV4aSRE8eW2Pj_LaWg,"Restaurants, Southern, Bars, Steakhouses, Breakfast & Brunch, Nightlife, American (New), Cajun/Creole",Las Vegas,7:0-0:0,7:0-23:0,7:0-0:0,7:0-23:0,7:0-23:0,7:0-23:0,7:0-23:0,36.0930666381,-115.175543572,Crossroads Restaurant & Bar - Las Vegas,The Strip,89119,96,3.5,NV,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,4 days 18:00:00.000000000,5.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
"8975 S Eastern Ave, Ste 6",True,True,True,,True,,True,True,False,True,False,True,True,True,v1AE1LLWDOqe8ubOzqKADg,"Bagels, American (Traditional), Food, Breakfast & Brunch, Restaurants",Las Vegas,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,7:0-15:0,36.0262328,-115.1193237,The Original Sunrise Cafe,Southeast,89123,805,4.5,NV,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,True,False,2 days 08:00:00.000000000,5.0,0.0,2.0,,,,,,,,,,,,,,,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
115 E Tropicana Ave,False,True,False,False,False,True,True,False,False,True,True,True,True,True,6TvB1PZCY1Ap2S-yNJPs4w,"Sports Bars, Chicken Wings, American (New), Burgers, American (Traditional), Restaurants, Nightlife, Bars",Las Vegas,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,0:0-0:0,36.100561,-115.167671,Hooters,Eastside,89109,151,2.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,True,True,0 days 00:00:00.000000000,5.0,5.0,2.0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,False
2575 S Decatur Blvd,,True,,,True,,,True,False,True,False,True,True,True,HsgHgxT2vMnqd3cgPvnitQ,"Restaurants, American (Traditional)",Las Vegas,,,,,,,,36.143114,-115.208505,Red Robin,Westside,89102,6,3.0,NV,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
275 East Tropicana Ave,,True,,,True,,,,,True,False,,True,,5fSz08wFcBhCeCXh7sxG5A,"American (New), Restaurants",Las Vegas,8:0-14:0,8:0-15:0,,8:0-14:0,8:0-15:0,8:0-15:0,8:0-15:0,36.0998195,-115.1609676,Runway Cafe,Southeast,89169,9,4.5,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,5.0,0.0,,,,,,,,,,,,,,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
"6659 Las Vegas Blvd S, Town Square Las Vegas",True,True,True,,True,,True,True,False,True,True,True,True,True,W1Vn2G1disKO52jHARIZMA,"Restaurants, Pizza, American (New), Salad, American (Traditional)",Las Vegas,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.068141,-115.17486,California Pizza Kitchen at Town Square Las Vegas,Southeast,89119,311,3.5,NV,False,False,False,False,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,3 days 07:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
