,address,BikeParking,BusinessAcceptsCreditCards,Caters,CoatCheck,GoodForKids,HappyHour,HasTV,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,WheelchairAccessible,business_id,categories,city,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state,ambience_romantic,ambience_intimate,ambience_classy,ambience_hipster,ambience_touristy,ambience_trendy,ambience_upscale,ambience_casual,good_for_dessert,good_for_latenight,good_for_lunch,good_for_dinner,good_for_breakfast,good_for_brunch,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,TotalOpenTimeInWeek,NumberOfWeekdaysWithEarlyOpening,NumberOfWeekdaysWithLateClosing,OpenOnWeekends,bestnight_monday,bestnight_tuesday,bestnight_wednesday,bestnight_thursday,bestnight_friday,bestnight_saturday,bestnight_sunday,music_dj,music_background_music,music_no_music,music_karaoke,music_live,music_video,music_jukebox,full_bar,beer_and_wine,no_alcohol,smoking_outdoor,smoking_no,smoking_yes,wifi_free,wifi_no,wifi_paid,noise_average,noise_loud,noise_quiet,noise_very_loud,price_range_1,price_range_2,price_range_3,price_range_4,attire_casual,attire_dressy,negative_reviews,neutral_reviews,positive_reviews
200,"Hard Rock Hotel and Casino, 4455 Paradise Rd",,True,,,,,,,,True,,True,,,zqQ9yqNh0EtCIXATGlBS0A,"Italian, Restaurants",Las Vegas,,,,,,,,36.1090109,-115.1538512,LTO Pizza & More,Eastside,89169,3,2.0,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1.0,0.0,2.0
201,3663 Las Vegas Blvd S,False,True,False,,True,,True,True,False,True,True,True,True,True,pfmr8R3WH8RXqW0W6D8ffQ,"Pizza, Breakfast & Brunch, American (New), American (Traditional), Italian, Restaurants",Las Vegas,11:0-23:0,11:0-22:0,11:0-23:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,36.1105741013,-115.169416779,Lombardi's Romagna Mia,The Strip,89109,304,3.5,NV,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,3 days 08:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,48.0,38.0,218.0
202,3824 Paradise Rd,,True,True,,True,,True,True,False,True,True,True,True,,5NUHLYoZS_iCp2JSt5tQZQ,"Bars, Italian, Nightlife, Restaurants",Las Vegas,,,,,,,,36.120094,-115.154214,Mr B's Bar & Grill,Eastside,89119,14,4.0,NV,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,0.0,2.0,12.0
203,7070 N Durango Dr,True,True,True,,True,,True,True,False,True,True,True,True,True,qRymrsLmlA34bC8PvNoujg,"Restaurants, Greek, Event Planning & Services, Caterers, Mediterranean, Italian",Las Vegas,11:0-22:0,11:0-22:0,11:0-22:0,11:0-21:0,11:0-22:0,11:0-22:0,11:0-22:0,36.2892014,-115.28733429999998,Market Grille Cafe,Centennial,89149,526,4.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,3 days 04:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,63.0,36.0,427.0
204,"Bally's Hotel, 3645 S Las Vegas Blvd",,True,,,False,,,False,False,,,True,,True,qMOyKuyZpFH-Lmszd3Mn-A,"Italian, Restaurants",Las Vegas,,,,,,,,36.175,-115.136389,Al Dente,,89136,11,3.0,NV,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1.0,0.0,10.0
205,"7435 South Durango Dr, Suite 101",,True,,,True,,,,,True,True,True,True,,nbO2S-63XuihPXjJS_7XaA,"Restaurants, Italian, Pizza",Las Vegas,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.052119,-115.27921,Prima Pasta,Southwest,89113,4,3.0,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3 days 07:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1.0,0.0,3.0
206,508  Fremont St,True,True,True,,True,,True,True,False,True,True,True,True,True,g9iIBuh-g4ld3w3kUWLMqw,"Italian, Restaurants, Tapas/Small Plates, Pizza",Las Vegas,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,36.1692899,-115.140026,Radio City Pizzeria,Downtown,89101,167,3.5,NV,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,3 days 12:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,33.0,19.0,116.0
207,1130 S Casino Center Blvd,True,True,,,True,True,True,True,False,True,True,,True,,QCCVxVRt1amqv0AaEWSKkg,"Breakfast & Brunch, Nightlife, Tuscan, Italian, Soul Food, Restaurants, Pizza, Cocktail Bars, American (New), Bars",Las Vegas,11:0-23:0,11:0-23:0,16:0-23:0,16:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,36.1575507132,-115.152820746,Esther's Kitchen,Downtown,89104,210,4.5,NV,False,False,False,True,False,True,False,True,True,False,True,True,False,True,False,True,False,False,False,3 days 02:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,9.0,5.0,196.0
208,3720 S Las Vegas Blvd,,True,,,True,,True,False,False,True,False,True,True,True,m1RrPKgNleBoGYdnRRhmGw,"Pizza, Restaurants, Italian",Las Vegas,,,,,,,,36.10880820000001,-115.173583,The Pods By Wolfgang Puck,The Strip,89109,20,3.0,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,6.0,1.0,13.0
209,"MGM Hotel & Casino Food Court, 3799 Las Vegas Blvd S",False,True,False,,True,,False,False,False,True,False,False,True,,7NucoWCjPzZyRPjsVR28xQ,"Italian, Pizza, Restaurants",Las Vegas,6:0-4:0,6:0-4:0,6:0-4:0,6:0-4:0,6:0-4:0,6:0-4:0,6:0-4:0,36.1027894454,-115.169889609,Bonanno's New York Pizzeria,The Strip,89109,106,3.0,NV,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,6 days 10:00:00.000000000,5.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,39.0,20.0,47.0
210,600 E Fremont St,,True,,,True,,True,False,True,True,True,,True,,FKnIIONBcfdPSVW-r5_zfw,"Pizza, Sandwiches, Restaurants, Italian",Las Vegas,11:0-1:0,11:0-23:0,11:0-1:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,36.169076200000006,-115.1389825,Naked City Pizza,Downtown,89101,32,4.0,NV,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,3 days 16:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,6.0,6.0,20.0
211,"953 E Sahara Ave, Ste E8",True,True,True,,True,,True,False,False,True,True,True,True,True,RdUsJhX11B0gENNc4Ml5vw,"American (New), Gastropubs, Breakfast & Brunch, Restaurants, Italian",Las Vegas,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,10:0-21:0,36.142523,-115.142496,Sausagefest,Eastside,89104,76,5.0,NV,False,False,False,True,False,True,False,True,True,False,True,True,True,True,False,True,False,True,False,3 days 05:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,2.0,2.0,72.0
212,1108 S 3rd St,True,True,True,,True,,True,True,True,False,False,False,True,True,hh-N1r9O1JpvzGw1mp0bKw,"Italian, American (New), Noodles, Restaurants, Salad, Food, Local Flavor",Las Vegas,11:0-21:0,11:0-21:0,11:0-21:0,,11:0-21:0,11:0-21:0,11:0-21:0,36.1584369,-115.1512011,Rock'N'oodles,Downtown,89104,311,4.5,NV,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,,0.0,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,20.0,33.0,258.0
213,"Venetian Hotel & Casino, 3377 Las Vegas Blvd S, Ste 2230",,True,False,,True,,False,False,False,,False,False,True,True,df5IJWW0-C4AJDCS9AwtbQ,"Pizza, Italian, Restaurants",Las Vegas,8:0-0:0,8:0-23:0,8:0-0:0,8:0-23:0,8:0-23:0,8:0-23:0,8:0-23:0,36.12186320000001,-115.1696491,L.A. Italian Kitchen,The Strip,89109,14,2.5,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,4 days 11:00:00.000000000,5.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,3.0,6.0,5.0
214,3475 S Las Vegas Blvd,False,True,False,,False,,True,False,False,True,False,True,True,True,esBRj9uPRzwxaW4Lz1XGLA,"Seafood, Restaurants, Live/Raw Food, Italian",Las Vegas,11:30-23:0,12:0-22:0,11:30-23:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,36.1193098,-115.1717702,Oyster Bar,The Strip,89109,653,4.0,NV,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,3 days 01:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,103.0,83.0,467.0
215,"5705 Centennial Center Blvd, Ste 170",,True,True,,True,,True,,False,True,True,,True,True,0InA3Ffj8MxyQV9hgsyYcQ,"Pizza, Specialty Food, Restaurants, Salad, Food, Italian",Las Vegas,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.264773,-115.257968,Novecento Pizzeria,Northwest,89149,387,4.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,3 days 07:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,47.0,46.0,294.0
216,6850 W Cheyenne Ave,True,True,True,False,True,True,False,False,False,True,True,True,True,True,6PqYwabO2g1r2ZB7eImOiw,"Bars, Salad, Nightlife, Italian, Wine Bars, Restaurants",Las Vegas,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.218748,-115.2444449,Olive Garden Italian Restaurant,Northwest,89108,209,3.5,NV,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,3 days 07:00:00.000000000,0.0,5.0,2.0,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,60.0,25.0,124.0
217,"7240 W Azure Dr, Ste 145",True,True,True,,True,,False,False,True,True,True,True,True,,KBKE7XTLLe2uUqmzuYUyHQ,"Pizza, Restaurants, Italian",Las Vegas,11:0-22:0,11:0-21:0,11:0-22:0,17:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,36.2736777,-115.2542311,Verdi Restaurant & Pizzeria,Centennial,89130,38,3.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,2 days 18:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,4.0,6.0,28.0
218,9014 W Sahara Ave,False,True,False,,True,,False,False,True,True,False,False,True,,biFv9mXsP0V4omBUy1Z-MA,"Restaurants, Chicken Wings, Italian, Pizza",Las Vegas,11:0-0:0,11:0-23:0,10:0-0:0,10:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,36.1452874912,-115.29500387799999,Pizza Hut,Westside,89117,39,3.0,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3 days 16:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,14.0,9.0,16.0
219,6440 N Durango Dr,False,True,False,,True,,True,False,True,True,False,False,True,True,2bK1ng2mnRdtTh_BDNGmIg,"Restaurants, Pizza, Italian",Las Vegas,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,36.2777222,-115.2863093,North End Pizza,Centennial,89149,305,3.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,2 days 21:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,83.0,52.0,170.0
220,"5040 W Spring Mountain Rd, Ste 5",False,True,False,,True,,True,False,False,True,True,True,True,True,6H8xfhoZ2IGa3eNiY5FqLA,"Italian, Japanese, Restaurants, Vegan",Las Vegas,11:45-23:30,11:45-23:30,11:45-23:30,11:45-23:30,11:45-23:30,11:45-23:30,11:45-23:30,36.1266205315,-115.20995189700001,Trattoria Nakamura-Ya,Chinatown,89146,414,4.5,NV,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,3 days 10:15:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,17.0,34.0,363.0
221,8730 W Charleston Blvd,True,True,True,,True,,True,False,False,True,True,True,True,True,cUpdeZJawIwOl6G21z7CzA,"Salad, Italian, Pizza, Restaurants",Las Vegas,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.1595962,-115.2864182,Giordano's,Westside,89117,184,3.5,NV,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,True,False,3 days 05:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,41.0,19.0,124.0
222,3500 S Las Vegas Blvd,False,True,False,,True,,True,False,False,True,True,True,True,True,SsN-SaGGkJn2Qm-jSDQ4aQ,"Food, American (Traditional), Pizza, Italian, Ice Cream & Frozen Yogurt, Restaurants",Las Vegas,11:0-0:0,11:0-23:0,11:0-0:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,36.1189640942,-115.175790489,Trevi Italian Restaurant,The Strip,89109,836,3.5,NV,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,3 days 14:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,103.0,77.0,656.0
223,5715 S Pecos Rd,,True,,,True,,True,False,False,True,True,True,True,,pTW2TYYRNXn-jPn7GWn_1Q,"Restaurants, Pizza, Italian",Las Vegas,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.085437,-115.102399,Roma Garden,Southeast,89120,11,3.5,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,3 days 05:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,1.0,3.0,7.0
224,5755 Spring Mountain Rd,True,True,True,,True,,True,True,False,True,True,True,True,True,Ay34xZOFax3X23zaA3nwdg,"Restaurants, Delis, Italian",Las Vegas,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,10:0-23:0,36.125289,-115.219993,Roma Deli 1 & Restaurant,Chinatown,89146,263,4.5,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,3 days 19:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,14.0,28.0,221.0
225,410 S Rampart Blvd,,True,True,,True,,True,True,True,True,True,True,True,,Pwb0tGwDCa-Z7Eg2zqfhXg,"Restaurants, Pizza, Italian",Las Vegas,12:0-21:0,12:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,12:0-21:0,36.1684421,-115.2869756,Radio City Pizzeria,Westside,89145,57,3.5,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,2 days 16:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,12.0,6.0,39.0
226,3355 Las Vegas Blvd S,True,True,False,,True,,True,False,False,True,True,True,True,True,qFAw6wHMMcr4ctF-ZdGhEA,"Restaurants, Italian",Las Vegas,11:0-0:0,11:0-23:0,11:0-0:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,36.121929,-115.168416,Trattoria Reggiano,The Strip,89109,795,4.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,True,3 days 14:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,90.0,77.0,628.0
227,1361 S Decatur Blvd,True,True,True,False,True,True,False,False,False,True,True,True,True,True,viji5rHhNlsy9w-JmUhyaw,"Italian, Nightlife, Salad, Restaurants, Bars, Wine Bars",Las Vegas,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.1548474,-115.2073032,Olive Garden Italian Restaurant,Westside,89102,184,3.5,NV,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,3 days 07:00:00.000000000,0.0,5.0,2.0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,42.0,24.0,118.0
228,3900 Las Vegas Blvd S,False,True,False,,True,,False,False,False,True,False,False,True,True,dcFMlXIEun1ax2ebW_Y7-w,"Restaurants, Italian, Food, Pizza",Las Vegas,6:0-4:0,6:0-4:0,6:0-4:0,6:0-4:0,6:0-4:0,6:0-4:0,6:0-4:0,36.095863021999996,-115.176219622,Bonanno's New York Pizzeria,The Strip,89109,45,2.5,NV,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True,6 days 10:00:00.000000000,5.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,13.0,13.0,19.0
229,"4850 W Flamingo Rd, Ste 6",False,True,False,,False,,True,False,True,False,False,True,True,,yVmJdzstj6fQf7DyObvB7A,"Restaurants, Food, Beer, Wine & Spirits, Salad, Italian, Pizza",Las Vegas,10:0-2:30,10:0-2:0,10:0-2:30,10:0-2:30,10:0-2:0,10:0-2:0,10:0-2:0,36.1167633047,-115.20754349200001,Johnny's Pizzeria,,89103,30,2.0,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4 days 17:30:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,16.0,4.0,10.0
230,221 N Rampart Blvd,False,True,True,,True,,False,True,False,True,True,True,False,,FXiPQQGr_2bwlJ4wOrW2eA,"Restaurants, Italian",Las Vegas,17:0-22:0,17:0-21:0,17:0-22:0,17:0-21:0,17:0-21:0,17:0-21:0,17:0-21:0,36.17579179999999,-115.29079640000002,Spiedini Ristorante,Westside,89145,92,3.5,NV,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,1 days 06:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,19.0,6.0,67.0
231,"3377 Las Vegas Blvd S, Ste 2440",False,True,False,,True,,False,True,False,True,True,True,False,True,wPiRP76arN0NB3M1ZXXp7g,"Italian, Restaurants",Las Vegas,11:0-0:0,11:0-23:0,11:0-0:0,11:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,36.1228701249,-115.168573476,Canaletto,The Strip,89109,584,3.5,NV,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,3 days 14:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,94.0,60.0,429.0
232,3850 S Las Vegas Blvd,False,True,True,,True,,False,False,False,True,True,True,True,False,TeHB4-F_5Mwg1VE2Uzu0Ag,"Pizza, Food, Italian, Restaurants, Event Planning & Services, Caterers",Las Vegas,10:30-2:0,10:30-0:0,10:30-2:0,10:30-0:0,10:30-2:0,10:30-0:0,10:30-0:0,36.098959,-115.175745,Buca di Beppo Italian Restaurant,The Strip,89109,419,3.5,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,4 days 04:30:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,96.0,58.0,265.0
233,3770 Las Vegas Blvd S,False,True,False,False,False,True,False,False,False,True,True,True,False,True,8qAtou9A4ksXGkjyLibWDg,"Wine Bars, Restaurants, Nightlife, Bars, Italian",Las Vegas,16:0-23:0,16:0-22:30,16:0-23:0,16:0-22:30,16:0-22:30,16:0-22:30,16:0-22:30,36.104917057600005,-115.174168257,D. Vino,The Strip,89109,167,3.5,NV,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,1 days 22:30:00.000000000,0.0,5.0,2.0,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,27.0,21.0,119.0
234,7175 W Lake Mead Blvd,True,True,True,,True,,True,True,False,True,False,False,True,True,ZgWjkMSzIV9fAuJJQXSUvA,"Mediterranean, Breakfast & Brunch, Italian, Vegan, Restaurants, Greek",Las Vegas,11:0-22:0,11:0-22:0,11:0-22:0,11:0-17:0,11:0-22:0,11:0-22:0,11:0-22:0,36.195285,-115.24816,Market Grille Cafe,,89128,428,4.0,NV,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,3 days 00:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,32.0,39.0,357.0
235,9837 W Tropicana Ave,False,True,True,,False,,True,False,False,True,False,True,True,True,1Tak6Q-IlkDrdmLwrEZeSg,"American (New), Italian, Restaurants",Las Vegas,,,,,,,,36.099571818899996,-115.30722210200001,Off the Strip Just Real Food,Spring Valley,89147,54,3.5,NV,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,5.0,8.0,41.0
236,10575 Siena Monte Ave,True,True,True,,True,,True,True,False,True,True,True,True,True,7RidnmyYyH0cfcX2x7buag,"American (New), Golf, Desserts, Active Life, Tuscan, Food, Bistros, Restaurants, Italian",Las Vegas,6:0-19:0,6:0-19:0,6:0-19:0,6:0-19:0,6:0-19:0,6:0-19:0,6:0-19:0,36.107854,-115.324773,Siena Bistro,South Summerlin,89135,16,4.0,NV,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3 days 19:00:00.000000000,5.0,0.0,2.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,0.0,0.0,16.0
237,10940 Rosemary Park Dr,True,True,True,False,True,True,True,True,True,True,True,True,True,True,wXRhRfnXaV_icpT5P8r9pg,"Bars, Italian, Desserts, Restaurants, Food, Nightlife, Cocktail Bars",Las Vegas,16:0-23:0,16:0-22:0,10:0-23:0,10:0-21:0,16:0-22:0,16:0-22:0,16:0-22:0,36.1508927611,-115.332144594,Maggiano's Little Italy,South Summerlin,89135,286,4.0,NV,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False,False,False,2 days 07:00:00.000000000,0.0,5.0,2.0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,26.0,25.0,235.0
238,"2120 Festival Plaza Dr, Ste 160",True,True,True,False,False,True,True,True,True,True,True,True,True,True,kgw8nBO9ZMRhukfnJd6bxg,"Wine Bars, Nightlife, Restaurants, Bars, Italian, Sandwiches, Seafood, American (Traditional)",Las Vegas,11:0-23:0,11:0-22:0,11:0-23:0,11:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.1489796236,-115.332965979,Grape Street Cafe & Wine Bar,South Summerlin,89135,327,3.0,NV,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,True,False,False,False,3 days 07:00:00.000000000,0.0,5.0,2.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False,76.0,47.0,204.0
239,"8878 S Eastern Ave, Ste 104",True,True,True,False,True,True,True,True,True,True,True,True,True,,XiN6fI8I3Mzg2nPRJ9ukRQ,"Nightlife, Pizza, Wine Bars, Bars, Italian, Restaurants",Las Vegas,11:0-22:0,11:0-22:0,11:0-22:0,10:0-22:0,11:0-22:0,11:0-22:0,11:0-22:0,36.0282323,-115.1149365,Prosecco Fresh Italian Kitchen,,89123,378,4.5,NV,True,True,True,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,3 days 06:00:00.000000000,0.0,5.0,2.0,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False,26.0,28.0,325.0
