address,BikeParking,BusinessAcceptsCreditCards,Caters,CoatCheck,GoodForKids,HappyHour,HasTV,OutdoorSeating,RestaurantsDelivery,RestaurantsGoodForGroups,RestaurantsReservations,RestaurantsTableService,RestaurantsTakeOut,WheelchairAccessible,business_id,categories,city,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,latitude,longitude,name,neighborhood,postal_code,review_count,stars,state,ambience_romantic,ambience_intimate,ambience_classy,ambience_hipster,ambience_touristy,ambience_trendy,ambience_upscale,ambience_casual,good_for_dessert,good_for_latenight,good_for_lunch,good_for_dinner,good_for_breakfast,good_for_brunch,parking_garage,parking_street,parking_validated,parking_lot,parking_valet,TotalOpenTimeInWeek,NumberOfWeekdaysWithEarlyOpening,NumberOfWeekdaysWithLateClosing,OpenOnWeekends,bestnight_monday,bestnight_tuesday,bestnight_wednesday,bestnight_thursday,bestnight_friday,bestnight_saturday,bestnight_sunday,music_dj,music_background_music,music_no_music,music_karaoke,music_live,music_video,music_jukebox,full_bar,beer_and_wine,no_alcohol,smoking_outdoor,smoking_no,smoking_yes,wifi_free,wifi_no,wifi_paid,noise_average,noise_loud,noise_quiet,noise_very_loud,price_range_1,price_range_2,price_range_3,price_range_4,attire_casual,attire_dressy
609 Queen Street W,True,True,True,,True,,True,False,True,False,False,False,True,True,MWe2RCV1PuH1qoMAELAqxA,"Sandwiches, Italian, Restaurants, Pizza",Toronto,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,43.6473208,-79.4023734,San Francesco Foods - Queen,Queen Street West,M5V 2B7,39,3.5,ON,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,2 days 22:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
782 Queen Street E,True,True,,,True,,False,False,,True,True,True,True,,5a2WPziZW2HoW10H1ovbpQ,"Italian, Comfort Food, Gastropubs, American (New), Breakfast & Brunch, Canadian (New), Restaurants",Toronto,11:30-1:0,11:30-23:0,10:30-1:0,10:30-23:0,11:30-1:0,11:30-23:0,11:30-23:0,43.6595356509,-79.3473240556,The Peasant Table,Riverdale,M4M 1H4,54,3.5,ON,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,3 days 16:30:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
70 Yorkville Avenue,,True,True,False,,,False,True,,True,,,,,_tWzGYtWJsPL657zfzvkTg,"Food, Italian, Lounges, Nightlife, Bars, Restaurants, Coffee & Tea",Toronto,12:0-0:0,12:0-22:0,12:0-0:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,43.6712923,-79.3908793,C House Lounge Cafe,Yorkville,M5R 1B9,10,2.0,ON,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,3 days 02:00:00.000000000,0.0,5.0,2.0,,,,,,,,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False
"3401 Dufferin Street, Unit 20",False,True,False,,True,,True,True,False,True,True,True,False,True,L3R7y3_tUKQlM9kor4-Ccw,"Food, Desserts, Pizza, Italian, Restaurants",Toronto,11:30-23:0,11:30-23:0,11:30-23:0,11:30-22:0,11:30-23:0,11:30-23:0,11:30-23:0,43.7266461513,-79.4530578107,Jamie's Italian,,M6A 2T9,350,3.0,ON,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,3 days 07:30:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1870 Danforth Avenue,True,True,True,,True,,False,True,False,True,True,True,False,True,9XLH_grfIYKR7d5ZT9ZX_A,"Italian, Restaurants, Diners, Breakfast & Brunch",Toronto,11:30-21:30,,10:0-21:30,10:0-21:30,11:30-21:30,11:30-21:30,11:30-21:30,43.6849185,-79.3172223,Melanie's Bistro & Patisserie,The Danforth,M4C 1J4,55,4.0,ON,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,False,False,,,,2.0,,,,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1581 Bayview Avenue,,True,,,,,,True,,,,,True,True,ZUkUaGAbswsvFri2EfHFMQ,"Italian, Ice Cream & Frozen Yogurt, Food, Restaurants",Toronto,9:0-0:0,9:0-23:0,9:0-0:0,9:0-23:0,9:0-0:0,9:0-23:0,9:0-23:0,43.7059907,-79.3750554,The Mad Italian Gelato Bar,Mount Pleasant and Davisville,M4G 3B7,18,3.5,ON,,,,,,,,,,,,,,,False,True,False,False,False,4 days 05:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
555 Church Street,True,True,False,False,True,True,False,True,True,True,True,True,True,True,uynbRIP4g85lp87xBJUaTg,"Canadian (New), Restaurants, Nightlife, Bars, Asian Fusion, Italian, Breakfast & Brunch",Toronto,10:0-22:0,10:0-22:0,10:0-22:0,10:0-17:0,10:0-22:0,10:0-15:0,10:0-22:0,43.6670117,-79.3812744,Church Bistro,Church-Wellesley Village,M4Y 2E2,23,2.5,ON,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,3 days 00:00:00.000000000,0.0,4.0,2.0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False
221 Ossington Avenue,True,True,False,,True,,False,False,False,True,False,True,True,True,KVpvE6pOPM9KMvak4HFsNg,"Restaurants, Pizza, Italian",Toronto,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,11:30-23:0,43.6490017,-79.4203433,Pizzeria Libretto,Ossington Strip,M6J 2Z8,502,4.0,ON,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,3 days 08:30:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
2171 Steeles Ave W,False,True,,,True,,True,True,True,True,True,True,True,,LzYy9DdprXyI2zXNSP267g,"Restaurants, Italian, Pizza, American (Traditional)",Toronto,11:0-0:0,11:0-23:0,11:0-0:0,11:0-0:0,11:0-0:0,11:0-23:0,11:0-23:0,43.785618335,-79.4760492185,East Side Mario's,,M3J 3N2,41,1.5,ON,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3 days 16:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
207 Queens Quay W,True,True,False,False,True,True,True,True,False,True,True,True,True,,gMONN1bKUHlNKPrYGSADLQ,"Italian, Restaurants, Pizza, Bars, Nightlife",Toronto,,,,,,,,43.638769,-79.3807571,Bar Milano,Harbourfront,M5J 1A7,43,2.5,ON,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,True,False
720 College St,True,True,,False,False,True,True,True,False,True,True,True,True,False,UBW3Asjmih0nARbBNK3oEA,"Restaurants, Italian, Nightlife",Toronto,8:0-1:0,8:0-1:0,8:0-1:0,8:0-1:0,8:0-1:0,8:0-1:0,8:0-1:0,43.655254,-79.4188956,Il Gatto Nero,Bickford Park,M6G 1C3,47,3.0,ON,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,4 days 23:00:00.000000000,5.0,5.0,2.0,,,,,,,,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
1090 Bloor Street W,,True,,,True,,,True,True,True,True,True,True,False,Px3xYvClWb-wSjyERBFWNw,"Italian, Restaurants, Pizza",Toronto,,,,,,,,43.6601487,-79.4341132,Pizza Roma & Restaurant,Dovercourt,M6H 1M6,14,3.0,ON,,,,,,,,,False,True,False,True,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
1566 Bloor Street W,False,,False,,True,,False,False,False,True,True,True,True,True,CVEFqoWc2azMDsyEesMSZQ,"Italian, Restaurants, Pizza",Toronto,16:0-22:0,16:0-22:0,11:30-22:0,11:30-22:0,16:0-22:0,16:0-22:0,16:0-22:0,43.6561769,-79.4537389,850 Degrees Pizzeria,High Park,M6P 1A4,7,4.0,ON,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,2 days 03:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
679 Mt Pleasant Road,True,True,False,,True,,False,False,True,True,False,True,True,,gtfLQysuCBEAQk3wwWxwTg,"Restaurants, Pizza, Italian",Toronto,17:0-23:0,,17:0-23:0,17:0-21:30,17:0-22:0,17:0-22:0,17:0-22:0,43.7057591,-79.3889253,Viva Napoli,Mount Pleasant and Davisville,M4S,69,3.5,ON,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,,,,2.0,,,,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
583 College Street,,True,True,False,True,,True,True,True,True,,True,True,,YhZNYAnifMOmIddWh2YwcQ,"Italian, Nightlife, Pubs, Indian, Bars, Restaurants",Toronto,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,43.6552566,-79.4132866,Porteree,Little Italy,M6G 1B2,3,3.0,ON,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4 days 09:00:00.000000000,0.0,5.0,2.0,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
354 Queen Street W,True,True,False,,True,,False,True,False,True,True,True,True,,esnvHQxunLTAckQpntqbCg,"Italian, Restaurants",Toronto,17:0-23:0,17:0-22:0,17:0-23:0,17:0-23:0,17:0-22:0,17:0-22:0,17:0-22:0,43.649212,-79.395485,Stelvio,Queen Street West,M5V 2A5,83,4.0,ON,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,1 days 14:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
2405A Yonge Street,True,True,True,,False,,False,True,False,True,True,True,True,True,59c3Cp-p5i18xFCKUuCkFQ,"Italian, Restaurants, Event Planning & Services, Seafood, Venues & Event Spaces",Toronto,11:30-23:30,11:30-23:0,10:0-0:0,10:0-23:0,11:30-23:0,11:30-23:0,11:30-23:0,43.7100711,-79.3987926,La Vecchia Ristorante,Yonge and Eglinton,M4P 2E7,238,4.0,ON,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,3 days 13:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
536 Saint Clair Avenue W,,,,,True,,True,True,True,True,False,False,True,True,zsgvTFimYf4stONAJOyePw,"Restaurants, Chicken Wings, Pizza, Italian",Toronto,11:0-3:0,11:0-2:0,11:0-3:0,11:0-2:0,11:0-3:0,11:0-2:0,11:0-2:0,43.6831351,-79.4199253,Pizza Pizza,,M6C 1A4,9,3.0,ON,,,,,,,,,,,,,,,,,,,,4 days 12:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False
50 Clinton St,,True,,False,False,,,True,False,False,True,True,,,k5azd7T8eqESrOP9TkBjOw,"Bars, Restaurants, Wine Bars, Nightlife, Italian",Toronto,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,11:0-2:0,43.6555203,-79.4141069,Langolino Wine Bar & Grill,Palmerston,M6G 2Y3,8,3.5,ON,,,,,,,,,False,False,False,False,False,False,False,True,False,False,False,4 days 09:00:00.000000000,0.0,5.0,2.0,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
120 Bremner Boulevard,True,True,True,,False,,True,True,False,True,True,True,True,True,D1lAVtlav4atQTJnIvtcpw,"Italian, Restaurants",Toronto,,,,,,,,43.6426722096,-79.3827601467,Taverna Mercatto,,M5J 3A6,132,3.5,ON,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
1338 Lansdowne Avenue,True,True,True,,True,,False,False,False,True,True,True,True,False,527O5H26A0lFtCHO6zEh8w,"Restaurants, Italian",Toronto,,,,,,,,43.6759926,-79.4506128,Big Ragu,,M6H 3Z8,33,3.0,ON,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
3317 Bloor Street W,,,,,,,False,,,True,True,True,,,6yhhRjPaBMhUye8QWxslzA,"Restaurants, Italian",Toronto,17:30-21:30,11:30-14:30,17:0-22:30,12:0-20:0,17:30-21:0,17:30-21:0,17:30-21:0,43.6452419,-79.5203961,Campo de Fiori Restaurant,Etobicoke,M8X 1G7,5,4.5,ON,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1 days 07:00:00.000000000,0.0,4.0,2.0,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
525 Bloor Street W,,True,False,,True,,True,False,False,True,True,True,True,,KKUfGvyBDVqdZXXqS3uDrw,"Italian, Restaurants, Canadian (New)",Toronto,,,,,,,,43.6655406,-79.409162,Lakvino Ristorante,The Annex,M5S 1Y5,8,4.0,ON,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
1635 Lawrence Avenue,,True,False,,True,,False,False,True,True,,False,True,,AZB4eddtfB90vyoB1o5N2g,"Pizza, Chicken Wings, Food Delivery Services, Italian, Food, Breakfast & Brunch, Restaurants",Toronto,11:0-1:0,11:0-23:0,11:0-1:0,12:0-23:0,11:0-23:0,11:0-23:0,11:0-23:0,43.7048838514,-79.4929611762,Pizza Hut,,M6L 3C9,3,2.5,ON,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3 days 15:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
333 Lonsdale Rd,True,True,,,False,,False,False,False,False,True,True,True,False,mZULBMjzhkQub7nqtHqSlQ,"Pizza, Restaurants, Italian",Toronto,17:30-23:0,17:30-23:0,17:30-23:0,,17:30-23:0,17:30-23:0,17:30-23:0,43.6884698,-79.4130949,Pizza Banfi,,M5P 1R3,25,4.0,ON,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,,0.0,5.0,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False
1704 Queen Street W,,,,True,False,,,,False,True,True,,True,,Bgf9B9d_2rDQHQvE9TnOZg,"Cafes, Wine Bars, Nightlife, Restaurants, Italian, Bars, Canadian (New), Breakfast & Brunch",Toronto,17:0-23:0,,11:0-16:30,11:0-16:30,17:0-23:0,17:0-23:0,17:0-23:0,43.638961,-79.444963,Raca Cafe and Bar,Parkdale,M6R 1B3,10,4.5,ON,,,,,,,,,False,False,False,False,False,False,,,,,,,,,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
678 Queen Street E,True,True,,,True,,True,False,True,True,False,False,True,,MzDdDpDXFyqsWTtfXrZ15g,"Italian, Chicken Wings, Restaurants, Pizza",Toronto,11:0-3:0,11:0-2:0,11:0-3:0,11:0-2:0,11:0-3:0,11:0-2:0,11:0-2:0,43.6588117,-79.3511769,Pizza Pizza,Riverdale,M4M 1G8,4,3.0,ON,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,4 days 12:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False
995 Bay Street,True,True,True,,True,,True,True,True,True,True,True,True,True,ElFjivhz41XfFiOogtTCvg,"Breakfast & Brunch, Lounges, Nightlife, Restaurants, Italian, Wine Bars, Bars",Toronto,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,17:0-22:0,43.665223,-79.3874872,Vino Rosso Bar & Restaurant,Discovery District,M5S 3C4,15,2.0,ON,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1 days 11:00:00.000000000,0.0,5.0,2.0,True,True,True,False,False,False,False,,,,,,,,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
637 College St,,True,,,True,,,True,False,True,True,True,True,True,DC3B2efrhw1c6c79BBgYjA,"Italian, Restaurants",Toronto,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,12:0-22:0,43.65487,-79.4151228,Giovanna Trattoria,Little Italy,M6G 1B5,4,2.0,ON,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,2 days 22:00:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
328 Dupont Street,,True,,,True,,True,True,False,True,True,True,True,False,BesWd1a_bPC9-dH0biQJpw,"Restaurants, Italian",Toronto,11:0-23:0,11:0-22:0,11:30-23:0,,11:0-22:0,11:0-22:0,11:0-22:0,43.6745536,-79.4089837,Diverso by Ferraro,,M5R,12,4.0,ON,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0.0,5.0,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
"382 Yonge Street, Unit #7",True,True,False,False,True,False,True,True,False,True,True,True,True,,9Eghhu_LzEJgDKNgisf3rg,"Specialty Food, Restaurants, Beer, Wine & Spirits, Nightlife, Wine Bars, Food, Italian, Bars",Toronto,11:30-1:0,11:30-0:0,11:30-1:0,11:30-0:0,11:30-1:0,11:30-0:0,11:30-0:0,43.6592789,-79.3824692,SCADDABUSH Italian Kitchen & Bar,Downtown Core,M5B 1S8,392,3.5,ON,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,3 days 18:30:00.000000000,0.0,5.0,2.0,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,False
95 Cumberland Street,True,True,False,,False,,False,True,False,False,True,True,True,True,IwMhD-JhfhEY_nk963h7Vw,"Italian, Restaurants",Toronto,8:0-18:0,,8:0-18:0,10:0-17:0,8:0-18:0,8:0-17:0,8:0-17:0,43.6703318,-79.3906913,Trattoria Bacio,Yorkville,M5R 2A7,12,3.5,ON,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
200 Front Street W,True,,,,True,,True,True,False,True,True,True,True,,tngl2VZ4VGpK3qFpmU0NMw,"Restaurants, Italian",Toronto,11:30-1:0,11:30-0:0,11:30-1:0,11:30-0:0,11:30-1:0,11:30-0:0,11:30-0:0,43.6449908,-79.3858646,Scaddabush,Entertainment District,M5V 3K2,116,3.5,ON,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,3 days 18:30:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
378 Bloor St W,,True,,,False,,False,False,False,False,True,True,True,,BGK5N70oRV_o6RK7tDnlkw,"Restaurants, Food, Italian",Toronto,,,,,,,,43.6662923,-79.4062449,Serra Ristorante,The Annex,M5S 1X2,12,3.0,ON,,,,,,,,,False,False,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False
13 Elm Street,False,True,,,False,,False,False,,True,True,True,True,False,Fihzq3H6od0AP2WFLCE5yQ,"Italian, Restaurants, Canadian (New)",Toronto,17:0-22:30,17:0-22:30,17:0-22:30,17:0-22:30,17:0-22:30,17:0-22:30,17:0-22:30,43.6574995,-79.3823435,Frascati,Downtown Core,M5G 1H1,19,3.5,ON,False,False,False,False,False,False,False,False,,,,,,,False,True,False,False,False,1 days 14:30:00.000000000,0.0,5.0,2.0,,,,,,,,,,,,,,,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
2 Invergordon Avenue,True,True,True,,True,,True,False,False,True,False,False,True,,mUUTJY9_BqmAYxypHiqWrw,"Restaurants, Italian, Food, Coffee & Tea, Bakeries",Toronto,7:0-19:0,7:0-19:0,7:0-18:0,7:0-17:0,7:0-19:0,7:0-19:0,7:0-19:0,43.7875904,-79.2563907,Francesca Italian Bakery & Delicatessen,Scarborough,M1S 2Y8,114,4.0,ON,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,3 days 09:00:00.000000000,5.0,0.0,2.0,,,,,,,,,,,,,,,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
2059 Yonge Street,False,True,,,True,,True,False,False,True,True,True,True,,zCqpHq-eDSRqXn9VBtoVcQ,"Coffee & Tea, Pizza, Food, Italian, Restaurants",Toronto,,,,,,,,43.702178,-79.3971311,Quattro e Quattr8,Mount Pleasant and Davisville,M4S 2A2,11,4.0,ON,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,,,,,,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,False
